Vármegye;Település;Cím;Típus;Akadálymentesség;Választópolgárok száma
HAJDÚ-BIHAR vármegye;Hajdúhadház; Hajdúhadház, Kazinczy u. 2. (Szociális Gondozási Központ );10 ezer lakos feletti település, nem megyei jogú város;Igen;1225
HAJDÚ-BIHAR vármegye;Hajdúhadház; Hajdúhadház, Bocskai tér 3. (Művelődési Ház);10 ezer lakos feletti település, nem megyei jogú város;Igen;1280
HAJDÚ-BIHAR vármegye;Hajdúhadház;" Hajdúhadház, Dr. Földi J. u. 57. (\Régi\"" Szakiskola)""";10 ezer lakos feletti település, nem megyei jogú város;Nem;1261
HAJDÚ-BIHAR vármegye;Hajdúhadház; Hajdúhadház, Fényes Telepi Iskola;10 ezer lakos feletti település, nem megyei jogú város;Nem;105
HAJDÚ-BIHAR vármegye;Hajdúnánás;4080 Hajdúnánás, Köztársaság tér 6. szám (Művelődési Központ);10 ezer lakos feletti település, nem megyei jogú város;Igen;850
HAJDÚ-BIHAR vármegye;Hajdúnánás;4080 Hajdúnánás, Köztársaság tér 6. szám (Művelődési Központ);10 ezer lakos feletti település, nem megyei jogú város;Igen;667
HAJDÚ-BIHAR vármegye;Hajdúnánás;4080 Hajdúnánás, Iskola utca 3. szám  (Iskola);10 ezer lakos feletti település, nem megyei jogú város;Igen;795
HAJDÚ-BIHAR vármegye;Hajdúnánás;4080 Hajdúnánás, Polgári utca 71. szám  (Iskola);10 ezer lakos feletti település, nem megyei jogú város;Igen;879
HAJDÚ-BIHAR vármegye;Hajdúnánás;4080 Hajdúnánás, Hunyadi utca 107. szám (volt Óvoda);10 ezer lakos feletti település, nem megyei jogú város;Igen;862
HAJDÚ-BIHAR vármegye;Hajdúnánás;4080 Hajdúnánás, Hunyadi utca 107. szám (volt Óvoda);10 ezer lakos feletti település, nem megyei jogú város;Igen;884
HAJDÚ-BIHAR vármegye;Hajdúnánás;4080 Hajdúnánás, Baross utca 11. szám (Csiha Gy. Szakgimn.);10 ezer lakos feletti település, nem megyei jogú város;Igen;882
HAJDÚ-BIHAR vármegye;Hajdúnánás;4080 Hajdúnánás, Baross utca 11. szám (Csiha Gy. Szakgimn.);10 ezer lakos feletti település, nem megyei jogú város;Igen;873
HAJDÚ-BIHAR vármegye;Hajdúnánás;4080 Hajdúnánás, Bocskai utca 29. szám (Gimnázium);10 ezer lakos feletti település, nem megyei jogú város;Igen;782
HAJDÚ-BIHAR vármegye;Hajdúnánás;4080 Hajdúnánás, Bocskai utca 29. szám (Gimnázium);10 ezer lakos feletti település, nem megyei jogú város;Igen;802
HAJDÚ-BIHAR vármegye;Hajdúnánás;4080 Hajdúnánás, Magyar utca 104. szám  (Óvoda);10 ezer lakos feletti település, nem megyei jogú város;Igen;805
HAJDÚ-BIHAR vármegye;Hajdúnánás;4080 Hajdúnánás, Magyar utca 104. szám (Óvoda);10 ezer lakos feletti település, nem megyei jogú város;Igen;828
HAJDÚ-BIHAR vármegye;Hajdúnánás;4080 Hajdúnánás, Tulipán utca 35. szám ( Gyermekeü. Centrum);10 ezer lakos feletti település, nem megyei jogú város;Igen;798
HAJDÚ-BIHAR vármegye;Hajdúnánás;4080 Hajdúnánás, Tulipán utca 35. szám (Gyeremekeü. Centrum);10 ezer lakos feletti település, nem megyei jogú város;Igen;805
HAJDÚ-BIHAR vármegye;Hajdúnánás;4080 Hajdúnánás, Kossuth utca 19 szám (Család- és Gyermekjóléti Sz);10 ezer lakos feletti település, nem megyei jogú város;Igen;702
HAJDÚ-BIHAR vármegye;Hajdúnánás;4080 Hajdúnánás, Kossuth utca 19 szám (Család- és Gyermekjóléti Sz);10 ezer lakos feletti település, nem megyei jogú város;Igen;708
HAJDÚ-BIHAR vármegye;Hajdúnánás;4080 Hajdúnánás, Előháti utca 1. szám (Óvoda);10 ezer lakos feletti település, nem megyei jogú város;Igen;322
HAJDÚ-BIHAR vármegye;Hajdúsámson; Hajdúsámson, Petőfi út 61.;10 ezer lakos feletti település, nem megyei jogú város;Igen;1436
HAJDÚ-BIHAR vármegye;Hajdúsámson; Hajdúsámson, Kossuth út 11-17. (Eszterlánc Óvoda);10 ezer lakos feletti település, nem megyei jogú város;Igen;1483
HAJDÚ-BIHAR vármegye;Hajdúsámson; Hajdúsámson, Jókai utca 61. (Általános Iskola);10 ezer lakos feletti település, nem megyei jogú város;Nem;1339
HAJDÚ-BIHAR vármegye;Hajdúsámson; Hajdúsámson, Árpád út 22/a.;10 ezer lakos feletti település, nem megyei jogú város;Igen;1268
HAJDÚ-BIHAR vármegye;Hajdúsámson; Hajdúsámson, Csokonai utca 2.;10 ezer lakos feletti település, nem megyei jogú város;Nem;1331
HAJDÚ-BIHAR vármegye;Hajdúsámson; Hajdúsámson, Jókai utca 61. (Általános Iskola);10 ezer lakos feletti település, nem megyei jogú város;Nem;545
HAJDÚ-BIHAR vármegye;Hajdúsámson; Hajdúsámson, Martinka, Iskola utca 13. (Közösségi Ház);10 ezer lakos feletti település, nem megyei jogú város;Igen;1061
HAJDÚ-BIHAR vármegye;Hajdúsámson; Hajdúsámson, Sámsonkert, Fő utca 41.;10 ezer lakos feletti település, nem megyei jogú város;Igen;1596
HAJDÚ-BIHAR vármegye;Hajdúsámson; Hajdúsámson, Sámsonkert, Fő utca 41.;10 ezer lakos feletti település, nem megyei jogú város;Igen;1478
HAJDÚ-BIHAR vármegye;Hajdúszoboszló; Hajdúszoboszló, Hősök tere 1. (Városháza);10 ezer lakos feletti település, nem megyei jogú város;Igen;1075
HAJDÚ-BIHAR vármegye;Hajdúszoboszló; Hajdúszoboszló, Kossuth utca 15. (Szoc. Szolg. Központ);10 ezer lakos feletti település, nem megyei jogú város;Igen;1085
HAJDÚ-BIHAR vármegye;Hajdúszoboszló; Hajdúszoboszló, Szilfákalja utca 1-3. (Egészségház);10 ezer lakos feletti település, nem megyei jogú város;Igen;896
HAJDÚ-BIHAR vármegye;Hajdúszoboszló; Hajdúszoboszló, Szilfákalja utca 1-3. (Egészségház);10 ezer lakos feletti település, nem megyei jogú város;Igen;828
HAJDÚ-BIHAR vármegye;Hajdúszoboszló; Hajdúszoboszló, Kölcsey Ferenc utca 2-4. (Thököly Imre Ált. Isk.);10 ezer lakos feletti település, nem megyei jogú város;Nem;747
HAJDÚ-BIHAR vármegye;Hajdúszoboszló; Hajdúszoboszló, József Attila utca 25. (Bocskai I. Szakképző Isk.);10 ezer lakos feletti település, nem megyei jogú város;Nem;943
HAJDÚ-BIHAR vármegye;Hajdúszoboszló; Hajdúszoboszló, Gönczy Pál utca 15. (Középiskolai Kollégium);10 ezer lakos feletti település, nem megyei jogú város;Nem;750
HAJDÚ-BIHAR vármegye;Hajdúszoboszló; Hajdúszoboszló, Ady Endre utca 54. (Manókert Óvoda);10 ezer lakos feletti település, nem megyei jogú város;Igen;1182
HAJDÚ-BIHAR vármegye;Hajdúszoboszló; Hajdúszoboszló, Nyugati sor 5. (Városgazdálkodási Zrt.);10 ezer lakos feletti település, nem megyei jogú város;Nem;802
HAJDÚ-BIHAR vármegye;Hajdúszoboszló; Hajdúszoboszló, Bárány utca 54. (Olvisz 98 telephelye);10 ezer lakos feletti település, nem megyei jogú város;Igen;903
HAJDÚ-BIHAR vármegye;Hajdúszoboszló; Hajdúszoboszló, Dózsa György utca 14. (Munkaügyi  Központ);10 ezer lakos feletti település, nem megyei jogú város;Nem;904
HAJDÚ-BIHAR vármegye;Hajdúszoboszló; Hajdúszoboszló, Rákóczi utca 44. (Hőgyes E. Gimnázium);10 ezer lakos feletti település, nem megyei jogú város;Igen;685
HAJDÚ-BIHAR vármegye;Hajdúszoboszló; Hajdúszoboszló, Rákóczi utca 58-64. (volt 3. Számú Ált. Isk.);10 ezer lakos feletti település, nem megyei jogú város;Nem;974
HAJDÚ-BIHAR vármegye;Hajdúszoboszló; Hajdúszoboszló, Rákóczi utca 84. (Bambínó Óvoda);10 ezer lakos feletti település, nem megyei jogú város;Nem;941
HAJDÚ-BIHAR vármegye;Hajdúszoboszló; Hajdúszoboszló, Arany János utca 2. (Bárdos Lajos Ált. Isk.);10 ezer lakos feletti település, nem megyei jogú város;Nem;1058
HAJDÚ-BIHAR vármegye;Hajdúszoboszló; Hajdúszoboszló, Hőforrás utca 143. (Pávai Vajna Ferenc Ált. Isk.);10 ezer lakos feletti település, nem megyei jogú város;Nem;1196
HAJDÚ-BIHAR vármegye;Hajdúszoboszló; Hajdúszoboszló, Hőforrás utca 105/C. (Szociális Otthon);10 ezer lakos feletti település, nem megyei jogú város;Igen;1047
HAJDÚ-BIHAR vármegye;Hajdúszoboszló; Hajdúszoboszló, Hőforrás utca 145. (Liget Óvoda);10 ezer lakos feletti település, nem megyei jogú város;Nem;1212
HAJDÚ-BIHAR vármegye;Hajdúszoboszló; Hajdúszoboszló, Attila utca 51. (Szivárvány Óvoda);10 ezer lakos feletti település, nem megyei jogú város;Igen;1291
HAJDÚ-BIHAR vármegye;Hajdúszoboszló; Hajdúszoboszló, Sport utca 14. (HSE épülete);10 ezer lakos feletti település, nem megyei jogú város;Igen;1437
HAJDÚ-BIHAR vármegye;Hajdúszovát; Hajdúszovát, Maklári P. M. utca 2. (Központi Iskola);10 ezer és az alatti lakosú település;Igen;755
HAJDÚ-BIHAR vármegye;Hajdúszovát; Hajdúszovát, Ady Endre utca 2. (Idősek Klubja);10 ezer és az alatti lakosú település;Igen;778
HAJDÚ-BIHAR vármegye;Hajdúszovát; Hajdúszovát, Széchenyi István utca 4. (Régi Napközis Iskola);10 ezer és az alatti lakosú település;Nem;828
HAJDÚ-BIHAR vármegye;Hencida; Hencida, Kossuth tér 1.;10 ezer és az alatti lakosú település;Igen;878
HAJDÚ-BIHAR vármegye;Hortobágy; Hortobágy, Czinege J. utca 1.;10 ezer és az alatti lakosú település;Igen;991
HAJDÚ-BIHAR vármegye;Hortobágy; Hortobágy, Szásztelek irodaház;10 ezer és az alatti lakosú település;Nem;160
HAJDÚ-BIHAR vármegye;Hosszúpályi; Hosszúpályi, Szabadság tér 30. (Központi Iskola);10 ezer és az alatti lakosú település;Igen;1113
HAJDÚ-BIHAR vármegye;Hosszúpályi; Hosszúpályi, Szabadság tér 30. (Központi Iskola);10 ezer és az alatti lakosú település;Igen;1181
HAJDÚ-BIHAR vármegye;Hosszúpályi; Hosszúpályi, Szabadság tér 29. (Kisemeletes Iskola);10 ezer és az alatti lakosú település;Igen;1063
HAJDÚ-BIHAR vármegye;Hosszúpályi; Hosszúpályi, Szabadság tér 29. (Kisemeletes Iskola);10 ezer és az alatti lakosú település;Igen;1091
HAJDÚ-BIHAR vármegye;Kaba;4183 Kaba, Szabadság tér 9. sz. (Művelődési Ház);10 ezer és az alatti lakosú település;Igen;916
HAJDÚ-BIHAR vármegye;Kaba;4183 Kaba, Jókai utca 4.sz. (Támasz Szociális Központ);10 ezer és az alatti lakosú település;Igen;932
HAJDÚ-BIHAR vármegye;Kaba; Kaba, Kossuth Lajos utca 3.sz. (Kultúr Iskola);10 ezer és az alatti lakosú település;Igen;944
HAJDÚ-BIHAR vármegye;Kaba; Kaba, Batthyány utca 8.sz. (Hétszínvirág Óvoda);10 ezer és az alatti lakosú település;Nem;918
HAJDÚ-BIHAR vármegye;Kaba; Kaba, Rákóczi út 79.sz. (Napsugár Óvoda);10 ezer és az alatti lakosú település;Nem;934
HAJDÚ-BIHAR vármegye;Kismarja; Kismarja, Bocskai u. 18. (Klubkönyvtár);10 ezer és az alatti lakosú település;Igen;1031
HAJDÚ-BIHAR vármegye;Kokad;4284 Kokad, Kossuth u. 55. (Művelődési Ház);10 ezer és az alatti lakosú település;Igen;497
HAJDÚ-BIHAR vármegye;Komádi; Komádi, Köztársaság útja 15. (Óvoda);10 ezer és az alatti lakosú település;Igen;589
HAJDÚ-BIHAR vármegye;Komádi; Komádi, Hősök tere 4. (Polgármesteri Hivatal);10 ezer és az alatti lakosú település;Igen;597
HAJDÚ-BIHAR vármegye;Komádi; Komádi, Szent István útja 19. (Óvoda);10 ezer és az alatti lakosú település;Igen;598
HAJDÚ-BIHAR vármegye;Komádi; Komádi, Fő utca 5-9. (Közösségi ház);10 ezer és az alatti lakosú település;Igen;601
HAJDÚ-BIHAR vármegye;Komádi; Komádi, Fő utca 53. (Napközi Otthon);10 ezer és az alatti lakosú település;Igen;574
HAJDÚ-BIHAR vármegye;Komádi; Komádi, Fő utca 96. (Iskola);10 ezer és az alatti lakosú település;Igen;593
HAJDÚ-BIHAR vármegye;Komádi; Komádi, Fő utca 121. (Óvoda);10 ezer és az alatti lakosú település;Igen;437
HAJDÚ-BIHAR vármegye;Komádi; Komádi, Dobai utca 2/B.;10 ezer és az alatti lakosú település;Igen;68
HAJDÚ-BIHAR vármegye;Konyár; Konyár, Rákóczi utca 11. (Művelődési Ház);10 ezer és az alatti lakosú település;Igen;727
HAJDÚ-BIHAR vármegye;Konyár; Konyár, Rákóczi utca 9. (Általános Iskola);10 ezer és az alatti lakosú település;Nem;905
HAJDÚ-BIHAR vármegye;Körösszakál;4136 Körösszakál, Piac tér 1. (Polgármesteri Hivatal);10 ezer és az alatti lakosú település;Igen;596
HAJDÚ-BIHAR vármegye;Körösszegapáti; Körösszegapáti, Kossuth utca 50. (Kultúrház);10 ezer és az alatti lakosú település;Igen;735
HAJDÚ-BIHAR vármegye;Körösszegapáti; Körösszegapáti, Körmösdpuszta Tisza István utca 6. (Info Központ);10 ezer és az alatti lakosú település;Igen;82
HAJDÚ-BIHAR vármegye;Létavértes;4281 Létavértes, Árpád tér 7. (Nagyterem);10 ezer és az alatti lakosú település;Igen;1030
HAJDÚ-BIHAR vármegye;Létavértes;4281 Létavértes, Kossuth utca 1.;10 ezer és az alatti lakosú település;Nem;912
HAJDÚ-BIHAR vármegye;Létavértes;4281 Létavértes, Árpád tér 10.;10 ezer és az alatti lakosú település;Nem;1165
HAJDÚ-BIHAR vármegye;Létavértes;4281 Létavértes, Árpád tér 7.;10 ezer és az alatti lakosú település;Igen;1070
HAJDÚ-BIHAR vármegye;Létavértes;4283 Létavértes, Kassai utca 5.;10 ezer és az alatti lakosú település;Nem;766
HAJDÚ-BIHAR vármegye;Létavértes;4283 Létavértes, Kassai utca 16.;10 ezer és az alatti lakosú település;Nem;816
HAJDÚ-BIHAR vármegye;Magyarhomorog; Magyarhomorog, Árpád utca 49. (Kultúrház);10 ezer és az alatti lakosú település;Igen;665
HAJDÚ-BIHAR vármegye;Mezőpeterd; Mezőpeterd, Petőfi u. 13. (Faluház);10 ezer és az alatti lakosú település;Igen;562
HAJDÚ-BIHAR vármegye;Mezősas; Mezősas, Nagy Sándor utca 49. (Községháza);10 ezer és az alatti lakosú település;Igen;527
HAJDÚ-BIHAR vármegye;Mikepércs; Mikepércs, Nagyváradi u. 1. (Hunyadi János Általános Iskola);10 ezer és az alatti lakosú település;Igen;843
HAJDÚ-BIHAR vármegye;Mikepércs; Mikepércs, Nagyváradi u. 1. (Hunyadi János Általános Iskola);10 ezer és az alatti lakosú település;Igen;801
HAJDÚ-BIHAR vármegye;Mikepércs; Mikepércs, Nagyváradi u. 1. (Hunyadi János Általános Iskola);10 ezer és az alatti lakosú település;Igen;829
HAJDÚ-BIHAR vármegye;Mikepércs; Mikepércs, Nagyváradi u. 1. (Hunyadi János Általános Iskola);10 ezer és az alatti lakosú település;Igen;818
HAJDÚ-BIHAR vármegye;Mikepércs;4271 Mikepércs, Nagyváradi u.1. (Hunyadi János Általános Iskola);10 ezer és az alatti lakosú település;Igen;811
HAJDÚ-BIHAR vármegye;Monostorpályi;4275 Monostorpályi, Landler tér 5. (Általános Iskola);10 ezer és az alatti lakosú település;Igen;834
HAJDÚ-BIHAR vármegye;Monostorpályi; Monostorpályi, Landler tér 5.(Általános Iskola);10 ezer és az alatti lakosú település;Igen;953
HAJDÚ-BIHAR vármegye;Nagyhegyes;4064 Nagyhegyes, Kossuth utca 30/A. (Tündérkert Óvoda);10 ezer és az alatti lakosú település;Igen;1239
HAJDÚ-BIHAR vármegye;Nagyhegyes;4064 Nagyhegyes, Kossuth utca 39. (Általános Iskola);10 ezer és az alatti lakosú település;Igen;1120
HAJDÚ-BIHAR vármegye;Nagykereki; Nagykereki, Kossuth utca 2. (Óvoda);10 ezer és az alatti lakosú település;Igen;1140
HAJDÚ-BIHAR vármegye;Nagyrábé; Nagyrábé, Kossuth út  5. (Községháza);10 ezer és az alatti lakosú település;Igen;840
HAJDÚ-BIHAR vármegye;Nagyrábé; Nagyrábé, Rétszentmiklósi út 2/C. (Iskola Étkező);10 ezer és az alatti lakosú település;Igen;839
HAJDÚ-BIHAR vármegye;Nádudvar; Nádudvar, Kossuth utca 8. (Napfény Óvoda és Bölcsőde);10 ezer és az alatti lakosú település;Igen;1312
HAJDÚ-BIHAR vármegye;Nádudvar; Nádudvar, Fő út 50. (Szoc. Szolgáltató központ);10 ezer és az alatti lakosú település;Igen;1302
HAJDÚ-BIHAR vármegye;Nádudvar; Nádudvar, Fő út 179.  (Vadvirág Tagóvoda);10 ezer és az alatti lakosú település;Igen;1363
HAJDÚ-BIHAR vármegye;Nádudvar; Nádudvar, Puskin utca 13.  (Százszorszép Tagóvoda);10 ezer és az alatti lakosú település;Igen;1378
HAJDÚ-BIHAR vármegye;Nádudvar; Nádudvar, Ady tér 10. (Művelődési központ);10 ezer és az alatti lakosú település;Igen;1407
HAJDÚ-BIHAR vármegye;Nyíracsád; Nyíracsád, Rákóczi u. 17.;10 ezer és az alatti lakosú település;Nem;444
HAJDÚ-BIHAR vármegye;Nyíracsád; Nyíracsád, Szatmári u. 8.;10 ezer és az alatti lakosú település;Nem;817
HAJDÚ-BIHAR vármegye;Nyíracsád; Nyíracsád, Kossuth u. 5-7.;10 ezer és az alatti lakosú település;Nem;604
HAJDÚ-BIHAR vármegye;Nyíracsád; Nyíracsád, Kassai u. 6.;10 ezer és az alatti lakosú település;Igen;930
HAJDÚ-BIHAR vármegye;Nyíracsád; Nyíracsád, Buzita tanya 30. (Kéktúra Vendégház);10 ezer és az alatti lakosú település;Nem;75
HAJDÚ-BIHAR vármegye;Nyíracsád; Nyíracsád, Asszonyrész tanya 1. (Honorex Kft);10 ezer és az alatti lakosú település;Nem;178
HAJDÚ-BIHAR vármegye;Nyíradony; Nyíradony, Árpád tér 10. (Általános Iskola);10 ezer és az alatti lakosú település;Igen;750
HAJDÚ-BIHAR vármegye;Nyíradony; Nyíradony, Árpád utca 2. (Művelődési Ház);10 ezer és az alatti lakosú település;Igen;755
HAJDÚ-BIHAR vármegye;Nyíradony;4254 Nyíradony, Dózsa György utca 5. ( Bölcsőde);10 ezer és az alatti lakosú település;Igen;659
HAJDÚ-BIHAR vármegye;Nyíradony;4254 Nyíradony, Dózsa György utca 5. ( Bölcsőde );10 ezer és az alatti lakosú település;Igen;578
HAJDÚ-BIHAR vármegye;Nyíradony; Nyíradony, Temesvári utca 18-20. (Általános Iskola);10 ezer és az alatti lakosú település;Igen;849
HAJDÚ-BIHAR vármegye;Nyíradony; Nyíradony, Temesvári utca 18-20. (Általános Iskola);10 ezer és az alatti lakosú település;Igen;1149
HAJDÚ-BIHAR vármegye;Nyíradony; Nyíradony, Aradványpuszta, Iskola út 1. (Általános Iskola);10 ezer és az alatti lakosú település;Igen;750
HAJDÚ-BIHAR vármegye;Nyíradony;4252 Nyíradony, Tamásipuszta, Viczmándi út 1.;10 ezer és az alatti lakosú település;Nem;409
HAJDÚ-BIHAR vármegye;Nyírábrány; Nyírábrány, Iskola utca 8.;10 ezer és az alatti lakosú település;Igen;840
HAJDÚ-BIHAR vármegye;Nyírábrány; Nyírábrány, Ábrányi Kornél tér 5.;10 ezer és az alatti lakosú település;Igen;813
HAJDÚ-BIHAR vármegye;Nyírábrány; Nyírábrány, Ábrányi Kornél tér 5.;10 ezer és az alatti lakosú település;Igen;580
HAJDÚ-BIHAR vármegye;Nyírábrány; Nyírábrány, Árpád utca 27.;10 ezer és az alatti lakosú település;Nem;785
HAJDÚ-BIHAR vármegye;Nyírábrány; Nyírábrány, Szentannapuszta tanya 45.;10 ezer és az alatti lakosú település;Nem;71
HAJDÚ-BIHAR vármegye;Nyírmártonfalva; Nyírmártonfalva, Iskola tér 1.;10 ezer és az alatti lakosú település;Igen;788
HAJDÚ-BIHAR vármegye;Nyírmártonfalva; Nyírmártonfalva, Iskola tér 1.;10 ezer és az alatti lakosú település;Igen;790
HAJDÚ-BIHAR vármegye;Pocsaj; Pocsaj, Nagy utca 41. (Általános Iskola);10 ezer és az alatti lakosú település;Igen;905
HAJDÚ-BIHAR vármegye;Pocsaj; Pocsaj, Piac utca 92. (Mesevár Óvoda);10 ezer és az alatti lakosú település;Nem;1094
HAJDÚ-BIHAR vármegye;Polgár; Polgár, Móricz utca 3-5. (Móricz úti iskola);10 ezer és az alatti lakosú település;Igen;833
HAJDÚ-BIHAR vármegye;Polgár; Polgár, Zólyom utca 14. (Zólyom úti Ált. Isk.);10 ezer és az alatti lakosú település;Igen;881
HAJDÚ-BIHAR vármegye;Polgár; Polgár, Barankovics tér 6. (Művelődési Ház);10 ezer és az alatti lakosú település;Igen;849
HAJDÚ-BIHAR vármegye;Polgár; Polgár, Zólyom utca 14. (Zólyom úti Ált. Isk.);10 ezer és az alatti lakosú település;Igen;721
HAJDÚ-BIHAR vármegye;Polgár; Polgár, Móricz utca 3-5. (Móricz úti Iskola);10 ezer és az alatti lakosú település;Igen;1024
HAJDÚ-BIHAR vármegye;Polgár; Polgár, Széchenyi utca 11. (iskola);10 ezer és az alatti lakosú település;Igen;1119
HAJDÚ-BIHAR vármegye;Polgár; Polgár, Széchenyi utca 11. (iskola);10 ezer és az alatti lakosú település;Igen;949
